"author","comment","type","voteCount","replyCount","publishedTimeText","hasCreatorHeart","authorIsChannelOwner","title","pageUrl"
"@KHOIRUL60","""Dengan kembali bertobat kepada-Nya dan bertakwalah kepada-Nya serta dirikanlah salat dan janganlah kamu termasuk orang-orang yang mempersekutukan Allah(31), ""Yaitu orang-orang yang memecah belah agama mereka dan mereka menjadi beberapa golongan. Tiap-tiap golongan merasa bangga dengan apa yang ada pada golongan mereka""(QS Ar Rum : 31-32)","reply","0","0","4 months ago","false","false","IDA ROYANI : ""GUE BANGGA LDII""...KENAPA TAKUT ? #shortsfeed #shortsvideo #short #idaroyani","https://www.youtube.com/shorts/sokJ7MwP_q4"
"@misunsun9121","LDII artinya apa maaf bertanya karena ga tau.saya pernah lihat ada plang LDII.ga sempat baca bus nya jlnya kencang","reply","0","0","1 year ago","false","false","IDA ROYANI : ""GUE BANGGA LDII""...KENAPA TAKUT ? #shortsfeed #shortsvideo #short #idaroyani","https://www.youtube.com/shorts/sokJ7MwP_q4"
"@KHOIRUL60","""Dengan kembali bertobat kepada-Nya dan bertakwalah kepada-Nya serta dirikanlah salat dan janganlah kamu termasuk orang-orang yang mempersekutukan Allah(31), ""Yaitu orang-orang yang memecah belah agama mereka dan mereka menjadi beberapa golongan. Tiap-tiap golongan merasa bangga dengan apa yang ada pada golongan mereka""(QS Ar Rum : 31-32)","reply","0","0","4 months ago","false","false","IDA ROYANI : ""GUE BANGGA LDII""...KENAPA TAKUT ? #shortsfeed #shortsvideo #short #idaroyani","https://www.youtube.com/shorts/sokJ7MwP_q4"
"@no.name1212","allhamdulilah","reply","1","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@DewongAbi-k3p","Hidup dibikin susah orang lain dan diri sendiri..hidup itu harus simpel","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@kolovetot","Bagus .","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@jumiatun1990","Sy orang smg,,, smg nya mana mas","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@bosbisnis8884","barokallah","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@abesukinta1720","LDII awalnya kelompok islam jamaah","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Mantojayakarta","Subhanalloh 
Alhmdllh saudaraku muslim sll mdndptkan hidayah Nya","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ponpesbahror2949","Alhmdulillah3 om ini om siapa ya salam kenal","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@BloodyBadVibe","Alhamdulillaah..semoga rahmat dan keberkahan dari Allah untuk keluarga anda..in syaa Allah..Aamiin yaa Rabbal 'aalamiin.","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@agungpraza8804","Hahahaha 😂","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@NurvinaNurvina-t4w2c","Gk usah diambil mas lah..suruh naik jet pribadi yg gk diinjek orang lain","reply","19","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@mfebriansyahvi5599","Kok bisa bang,. Ikut2an ajaran sesat dan gak masuk akal itu","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@anashidayat6746","lama-lama kena penyakit jiwa OCD(obsessive-compulsive disorder).  Segalanya harus sempurna.  Tuh  pendirinya kena gangguan jiwa itu terus ngajak-ngajak orang.  Akhirnya sadar ga sadar banyak yang tertular.","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@celengpantura6740","Saya malah berfikir gak kebagian surga ya gak pa2
dari pada harus membenci orang lain  ...","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Rara24-d5k","Apa itu LDII","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@veeefendi9687","Dan sy yg pernah merasakan numpang ngaso sebentar dimasjid LDII, baru bangun dr duduk lantainya lgsg dipel. Memancing jiwa usil kami (sy dan tmn²) buat duduk² lg 😂","reply","1","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@radiakal99","Dasar dalil atau pemahaman mereka apa sih bang?","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@mamanrachman4713","Allah saja tidak menyusahkan hambanya, , karna yg dinilai adalah niatnya","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@CONDROBIROWO-mc5hu","Lahhh knp kok mantan???
Biar kekarrrr kok badanya😆😆😆","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@toplesaudiochanel4737","lah ini ni.. nyadar akhirnya ya?😂","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@bosbisnis8884","Boong ah... memang kalau hal keyakinan yg kategori murtad, ingkar.. susah dibenerin","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@AdibaAmar-n2y","Maksudnya dibinasakan mas","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@arigunadi4558","Kowarij  itu merasa paling benar aturan nya","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@Badin-d4c","Kamuflase doang","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@F.H.S1989","Dilindungi mungkin karena uang","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@yosefhannafi5381","Iya bukanya udah bubar ya","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@champhcr2835","Mereka ganti nama terus","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@CodotCodot-ij5kr","Bang ojol itu mungkin orang gila baru","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@sttafchannel6448","Wanipiro?","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@alwagiry","oh tidak bisa... mereka adalah sumber suara pemilu","reply","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@BudiSantoso-x7g","​ @alwagiry iya byk anggota DPR atau pejabat minta bantuan ldii","reply","0","0","6 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@gaklucudotcom","Saya pernah pernah sholat di salah satu masjid dan hari itu jg pas bulan puasa..
saya singgah di salah satu masjid saya sholat hbs itu saya di ksh minum sm mereka pas saya nengok kebelakang tempat saya sholat di pel dan gelas yg bekas saya minum itu gelasnya langsung di pecahin pas saya pake sepatu... 
Saya mendengar suara ada yg pecah... 
Sampe segitunya ya.. Sesama umat islam...","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@dikafirmansyah6779","Akeoakwoakwaok.
Okelah, ntar kalau saya lagi gabut pengen maen ke masjid LDII dan melakukan hal yang sama 🤣🤣🤣","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@peladianmaulina","Di tempat aq aliran LDII baru ada, dlunya hanya NU dn Muhammadiyah, sekrang ada LDII, dn semakin lama semakin banyak, sampe dikasih plang di pinggir jalan, bertuliskan kawasan LDII, denger jg dr org org yg rumahnya Deket masjid LDII, kata org itu klau kt nginjek masjidnya emg dipel, trus..... Jualan rokok itu haram dn didenda, kalau ketahuan merokok didenda uang jg, kalau ada sanak saudara yg meninggal GK boleh nangis sekaligus anak suami istri atau org tua, dn GK boleh mengadakan selamatan org yg sudah meninggal, padahal ya...... Selamatan itu bahasa org org Jawa menyebutnya, kalau dlm Islam adalah sama aja sodaqoh dn amal untuk para jamaah yg sudah mendoakan org yg sudah meninggal tersebut, dg mengundang sanak saudara tetangga teman dn memberikan mereka jamuan kue dn makanan, karena mreka sudah brsedia datang bantuin bikin kue dan masak, dan ikut mendoakan jg.
.adat itu harus dijaga dn dilestarikan, asal tidak menyimpang dlm ajaran agama Islam.
.tp mereka sperti mempersulit hal yg mudah, padahal Islam itu agama damai tentram dn bersahabat, dn mempermudah umat.Nya.","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@oongsurya9771","Aku orang LDII tidak seperti yang kalian argumen kaLIAn dan kami tidak pernah mengepel bekas orang yang non LDII kecuali disaat jam ngepel pagi dan sore.","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@jiyonojiyonoj7586","​ @oongsurya9771 nggak usah nggubris orgnya yg ilmunya blom nyampe mas sayang waktunya sia2","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ujangkurniawan6997","pengalaman gua juga bang.. sholat sunah dulu masuk kamar mandi habis itu sholat wajib, keliling keliling 😂😂","reply","27","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ellyrosliany6876","Gua g percaya segitunya","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ariyantiabbas1560","Yg bukan jamaah di larang sholat di mesjid'y.","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@anakpembawasial","🤣🤣🤣","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@hakimbondan2727","😂😂😂😂😂 Mantab 👍👍👍👍👍","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@sukarmandetuage8400","😂😂😂😂😂😂","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@icusnur3071","Bener orang LDII memang bgitu apapun disntuh orang lain sj gk boleh, aq dl punya ttngga ya gitu anak""nya gk dibolehin main sm anak ttngga","reply","8","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@RuminahRuminah-l3b","betul seribu 1000 persen.","reply","7","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@suharnosuharno4136","ngapain naik ojolbu 
 suruh suaminya nganter","reply","7","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@primajasashuttleplered942","setuju","reply","30","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@juwita-manis","nikah pun sistem perjodohan sesama jamaah. masjidnya buat sholat org lain, lgs di guyur lantai luarnya. dipel2 in. hehe krn dulu jarak 50 meter dr rmh ku perkumpulan LDII.","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@vankbms8256","​ @juwita-manis  ya bgtulh mf ldii stau sy juga bgtu krn doktrinny. Sodarany sy juga da ikut aliran ldii. Tpi wkt meninggl ayh/pak dey sy juga tkziah.","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@titingumiati9507"," @juwita-manis kakak kU pernah mengalami abis sholat  di masjid mereka, selesai sholat kak aku lihat sendiri bekasnya sholat langsung di siram air di pel","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@KebonagungKebonagung"," @juwita-manis iya benar","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@xsetokaibax5595","LDII itu ajarannya sesad  Islam tidak mengajarkan jamaah nya untuk bersikap berlebihan ...","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@rahmawatirahma7358","Itu bukan Islam,, Islam tidak mengajarkan akhlak begitu! Biar nanti gak ada teman orang ribet kayak gitu😢","reply","4","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@codytegle255","Temen gua juga LDII, tapi gak gitu2 amat 😂😂","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ndewndut39","​ @codytegle255  berarti org nya ga terlalu fanatik sm agama nya..mantan pcr ku jg gt dia LDII tp tetap pacaran sm aku tetap dia merokok..cape dehhh ribet","reply","2","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@titingumiati9507"," @codytegle255 karena dia engga pakai ajarannya tergantung situasinya juga","reply","0","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@essykurniasih","itu mah yg berlebihan aja, sebetulnya gak seperti itu","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@MbakSih-rn4ql","Tetangga q jg ada cuma anehnya klu barang punyaan dia disentuh tdk boleh alias najis tp klu nyentuh brng orang tdk apa2, trus saya pikir bedanya apa, ya boleh dibilang aliran pling suci kali","reply","3","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@bimaantariksa","Gue seumur2 pernah nemuin ginian 2x. Yg pertama di komplek gue pas sekitaran 25an thn lalu awalnya beli 1 org rumah+tanah tapi eh lama kelamaan kira2 2thn kemudian (sekitar 2002an) rumah tsb dijadiin tuh kayak mushola agak gede pdhl kita org komplek ga tau apa2 dan skrg2 mereka berani pasang plang ldii. Dan anehnya jema'ahnya ntah org mana, bukan org komplek dan itu masjid jarang aktif rutin seperti masjid biasanya kecuali momen tertentu.

Yg kedua sekitar 2014an saya dan temen saya habis pulang dari bogor naik motor, lalu azan magrib dan kita putuskan solat di masjid yg kita lalui.
Lalu kita masuk ke masjid tsb dan solat seperti biasanya eh begitu kita selesai solat, itu karpetnya digulung dan lampu dimatikan padahal kita masih duduk doa di Shaft agak belakang(di lantainya). Dan ga lama kita keluar, lampu dinyalakan lagi dan di pel.
Saya dan temen saya ga tau kenapa seperti itu masjidnya. Tapi setelah kita cerita ke teman lainnya, ternyata itu ciri2 ldii. Saya ga perhatikan ada plang ldii atau nggaknya pas mau solat disana","comment","14","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@aryabima-js1uy","Pakai motor atau mobil sendiri Bu, jangan pakai ojol. Aneh.😅😅","comment","15","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@dhanacuppear","Ada pengalaman dari om saya juga. Gak sengaja shalat di masjid dan dikira biasa, ternyata setelah selesai shalat langsung di pel dong tempat bekas shalat tadi..","comment","0","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@setyoyulianti9321","Maasih ada yg spt ini ya??? 
Knpa gak pakai motor sendiri, bikin susah orang lain.... Semangat buat mas ojolnya....","comment","6","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@endanghermawan6008","Ini yang merusak Islam..","comment","16","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@inneliem5357","Menyusahkan org lain. Hrsnya diganti ongkosnya. Sok suci","comment","8","0","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@zaenalarif5146","Si ibu pemegang kunci surga, dan dia yg ngatur tempat orang disurga kelak.","comment","0","0","4 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@ferryasayuti9392","Astaghfirullah,masa Islam seperti ini aliran apa . Jalan dan beli sendiri , pakai drone Bu. Lapor aplikasi id dia biar di blacklist semua ojol","comment","23","1","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@wongbiasaaaa","Semoga drivernya sehat selalu banyak rezekinya","comment","39","4","9 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@dr_hisyamilham","Islam itu sudah sangat fleksibel, tapi LDII malah membuat kesulitan sendiri","comment","26","5","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@xedex1750","Yakin gw yg bikin ajaran ini menderita Generalized Anxiety Disorder","comment","1","0","8 months ago","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
"@AjengRini-e2c","Betul....itu  fakta ada temanku disuruh bossnya    kerumahnya ambil ,sesuatu, diterima istrinya bos, duduk diruang tamu, saat pulang kursi yg bekas diduduki temenku dilap dan ubinnya  di pel lagi. Mereka  juga.nggak mau dimesjid umum, mereka punya masjid sendiri atau mereka lebih baik solat dirumah atau kalau dikantor solat di ruangnya , tidak  mau solat di Masdjid kantor.","comment","6","0","9 months ago (edited)","false","false","Ngeri.. Ajaran LDII Seperti ini ?","https://www.youtube.com/watch?v=_b0zHWh7-cE"
